timestamp,machine_id,temperature,vibration,pressure,rpm,power_consumption,noise_level,humidity,operating_hours,failure
2025-11-29 10:00,M-02,69.6,0.46,105.6,2236,74.7,72.3,59.2,2907.8,0
2025-11-29 10:00,M-03,72.9,0.49,100.8,2406,74.1,73.4,63.7,2889.3,0
2025-11-29 10:00,M-04,74.6,0.43,100.5,2410,73.1,74.0,58.1,2902.0,0
2025-11-29 10:00,M-05,67.4,0.42,99.6,2426,67.3,76.2,66.0,2893.6,0
2025-11-29 10:00,M-06,68.8,0.69,102.5,2554,78.8,69.1,38.6,2914.4,0
2025-11-29 10:00,M-07,65.4,0.5,102.3,2424,87.1,74.7,57.0,2924.8,0
2025-11-29 10:00,M-08,74.8,0.5,103.3,2528,76.5,72.4,61.2,2914.6,0
2025-11-29 10:00,M-09,74.9,0.5,99.7,2460,75.6,68.4,66.4,2904.0,0
2025-11-29 10:00,M-10,75.4,0.53,101.5,2332,73.0,64.9,62.5,2915.9,0
2025-11-29 10:00,M-11,70.6,0.5,106.2,2297,81.0,70.8,49.7,2906.0,0
2025-11-29 10:00,M-12,67.1,0.45,100.0,2318,80.5,74.6,60.8,2912.9,0
2025-11-29 10:00,M-13,74.3,0.32,101.6,2441,63.6,72.1,46.4,2901.1,0
2025-11-29 10:00,M-14,71.8,0.48,100.2,2424,71.3,74.0,55.2,2905.8,0
2025-11-29 10:00,M-15,70.4,0.38,100.0,2338,76.7,70.1,49.1,2896.4,0
2025-11-29 10:00,M-16,68.4,0.51,99.8,2197,77.4,69.4,40.8,2909.8,0
2025-11-29 10:00,M-17,68.5,0.58,97.3,2426,71.6,71.2,67.7,2904.2,0
2025-11-29 10:00,M-18,74.7,0.28,100.6,2367,78.0,69.6,62.0,2906.8,0
2025-11-29 10:00,M-19,71.3,0.56,104.0,2484,82.5,65.0,59.6,2914.4,0
2025-11-29 10:00,M-20,69.2,0.38,102.3,2463,77.2,67.5,59.1,2906.2,0
2025-11-29 11:00,M-01,68.7,0.25,101.0,2406,68.7,71.1,52.8,2909.5,0
2025-11-29 11:00,M-02,71.9,0.49,101.5,2327,81.4,74.8,64.3,2906.5,0
2025-11-29 11:00,M-03,71.2,0.58,98.7,2321,73.5,72.4,62.3,2911.1,0
2025-11-29 11:00,M-04,74.1,0.61,98.7,2543,85.4,72.7,56.0,2897.9,0
2025-11-29 11:00,M-05,71.6,0.59,100.1,2422,76.6,73.0,42.7,2907.9,0
2025-11-29 11:00,M-06,72.4,0.43,102.6,2386,78.8,70.1,48.4,2909.6,0
2025-11-29 11:00,M-07,72.4,0.7,99.0,2268,67.5,70.5,48.5,2909.0,0
2025-11-29 11:00,M-08,69.1,0.38,99.2,2444,74.1,71.3,63.3,2897.6,0
2025-11-29 11:00,M-09,69.2,0.41,106.1,2535,79.7,68.9,54.2,2893.7,0
2025-11-29 11:00,M-10,73.4,0.64,102.5,2411,78.2,71.3,57.9,2891.7,0
2025-11-29 11:00,M-11,70.2,0.4,100.3,2583,68.3,74.0,44.5,2909.8,0
2025-11-29 11:00,M-12,73.0,0.47,100.4,2332,87.7,75.1,50.8,2909.7,0
2025-11-29 11:00,M-13,72.1,0.52,98.8,2467,74.3,64.0,59.1,2901.5,0
2025-11-29 11:00,M-14,70.2,0.31,101.0,2439,72.0,68.4,55.3,2904.5,0
2025-11-29 11:00,M-15,73.6,0.49,98.3,2453,80.6,71.3,43.8,2899.6,0
2025-11-29 11:00,M-16,72.0,0.29,97.3,2284,76.5,64.5,48.1,2923.6,0
2025-11-29 11:00,M-17,74.4,0.48,98.4,2377,81.9,65.8,57.2,2916.7,0
2025-11-29 11:00,M-18,72.5,0.41,101.5,2575,74.1,70.1,56.3,2897.0,0
2025-11-29 11:00,M-19,71.3,0.39,103.2,2595,78.3,70.3,49.7,2921.7,0
2025-11-29 11:00,M-20,73.5,0.41,99.0,2313,77.6,67.9,44.9,2900.3,0
2025-11-29 12:00,M-01,72.1,0.4,101.5,2202,66.9,70.1,70.3,2900.9,0
2025-11-29 12:00,M-02,68.2,0.47,103.2,2411,78.4,68.5,71.1,2902.4,0
2025-11-29 12:00,M-03,72.9,0.54,101.9,2487,80.2,68.6,62.3,2910.0,0
2025-11-29 12:00,M-04,71.9,0.59,103.8,2259,66.7,76.0,53.6,2902.9,0
2025-11-29 12:00,M-05,76.8,0.46,101.2,2177,81.6,68.8,49.1,2896.7,0
2025-11-29 12:00,M-06,75.7,0.48,100.4,2439,74.6,67.6,51.5,2892.9,0
2025-11-29 12:00,M-07,72.5,0.58,100.5,2446,77.3,72.1,54.3,2889.8,0
2025-11-29 12:00,M-08,73.6,0.4,99.6,2388,76.5,64.5,62.0,2903.8,0
2025-11-29 12:00,M-09,74.0,0.31,97.8,2425,78.8,69.9,49.6,2916.5,0
2025-11-29 12:00,M-10,76.7,0.21,103.9,2526,68.1,71.4,67.7,2893.5,0
2025-11-29 12:00,M-11,74.1,0.62,98.7,2334,74.8,77.2,57.1,2905.1,0
2025-11-29 12:00,M-12,75.5,0.42,100.6,2522,74.4,67.0,53.2,2916.3,0
2025-11-29 12:00,M-13,70.7,0.38,99.9,2359,65.8,75.5,55.4,2921.6,0
2025-11-29 12:00,M-14,71.5,0.52,98.2,2327,71.5,72.5,45.4,2899.1,0
2025-11-29 12:00,M-15,71.5,0.33,106.3,2624,67.1,69.4,67.9,2918.0,0
2025-11-29 12:00,M-16,70.1,0.44,100.4,2659,75.7,74.2,40.1,2927.6,0
2025-11-29 12:00,M-17,74.5,0.51,101.7,2490,77.8,74.6,64.4,2922.3,0
2025-11-29 12:00,M-18,73.9,0.41,96.3,2505,74.4,66.4,52.7,2876.9,0
2025-11-29 12:00,M-19,72.9,0.43,100.6,2360,67.1,66.4,46.2,2914.9,0
2025-11-29 12:00,M-20,70.6,0.55,102.4,2269,67.9,72.8,52.9,2901.0,0
2025-11-29 13:00,M-01,70.7,0.28,101.5,2438,68.2,68.7,42.6,2914.3,0
2025-11-29 13:00,M-02,73.9,0.34,103.4,2229,64.9,72.0,51.0,2921.2,0
2025-11-29 13:00,M-03,69.2,0.22,100.5,2338,59.3,74.3,70.5,2903.6,0
2025-11-29 13:00,M-04,72.6,0.44,101.8,2395,75.5,73.5,63.9,2912.5,0
2025-11-29 13:00,M-05,69.4,0.5,98.4,2417,80.1,70.7,46.1,2912.7,0
2025-11-29 13:00,M-06,75.3,0.26,104.9,2279,92.0,74.7,56.0,2898.8,0
2025-11-29 13:00,M-07,76.8,0.42,104.6,2444,65.3,70.9,59.5,2897.6,0
2025-11-29 13:00,M-08,69.2,0.53,103.3,2475,78.1,68.8,44.4,2921.0,0
2025-11-29 13:00,M-09,74.8,0.3,101.2,2388,79.3,72.0,68.3,2903.0,0
2025-11-29 13:00,M-10,75.3,0.34,104.3,2488,77.7,66.7,46.6,2894.2,0
2025-11-29 13:00,M-11,65.6,0.47,102.5,2409,77.9,69.5,47.4,2915.0,0
2025-11-29 13:00,M-12,69.6,0.45,100.2,2568,71.5,69.1,40.6,2916.0,0
2025-11-29 13:00,M-13,72.6,0.5,96.9,2253,67.2,67.9,58.9,2926.6,0
2025-11-29 13:00,M-14,71.1,0.54,100.3,2417,74.6,73.4,55.4,2898.8,0
2025-11-29 13:00,M-15,69.9,0.49,104.2,2344,80.0,70.6,48.5,2910.6,0
2025-11-29 13:00,M-16,71.4,0.67,100.9,2204,75.0,69.9,50.8,2905.1,0
2025-11-29 13:00,M-17,72.7,0.5,101.1,2242,81.2,76.1,38.5,2923.7,0
2025-11-29 13:00,M-18,71.1,0.45,102.2,2165,72.8,73.4,58.1,2905.7,0
2025-11-29 13:00,M-19,71.3,0.55,101.5,2360,64.1,68.8,59.1,2903.1,0
2025-11-29 13:00,M-20,67.6,0.38,99.8,2388,83.7,73.7,73.3,2925.2,0
2025-11-29 14:00,M-01,71.6,0.41,99.5,2494,73.2,78.9,48.4,2932.0,0
2025-11-29 14:00,M-02,68.5,0.47,102.7,2450,83.6,68.5,53.8,2916.2,0
2025-11-29 14:00,M-03,72.6,0.48,105.0,2205,90.6,74.6,51.5,2914.4,0
2025-11-29 14:00,M-04,76.6,0.49,102.2,2221,76.9,69.7,55.7,2906.5,0
2025-11-29 14:00,M-05,73.1,0.5,96.1,2418,65.1,69.9,56.8,2911.4,0
2025-11-29 14:00,M-06,70.3,0.25,101.8,2508,63.6,72.3,49.6,2924.1,0
2025-11-29 14:00,M-07,70.8,0.42,99.5,2325,78.2,70.4,51.4,2902.8,0
2025-11-29 14:00,M-08,68.4,0.52,101.2,2417,73.9,70.9,48.8,2915.4,0
2025-11-29 14:00,M-09,70.4,0.28,98.9,2478,75.9,65.2,56.6,2901.7,0
2025-11-29 14:00,M-10,70.0,0.37,101.0,2249,78.3,72.4,50.3,2898.5,0
2025-11-29 14:00,M-11,75.3,0.25,102.6,2491,73.7,72.1,47.6,2910.3,0
2025-11-29 14:00,M-12,73.6,0.3,101.9,2487,67.6,63.6,43.9,2903.4,0
2025-11-29 14:00,M-13,67.3,0.55,99.7,2399,72.1,70.9,49.6,2904.8,0
2025-11-29 14:00,M-14,76.9,0.5,98.8,2473,77.6,70.4,37.3,2911.9,0
2025-11-29 14:00,M-15,68.0,0.64,101.0,2477,77.8,73.7,58.2,2911.3,0
2025-11-29 14:00,M-16,68.5,0.44,99.9,2318,69.0,68.6,60.1,2890.0,0
2025-11-29 14:00,M-17,74.2,0.4,97.2,2266,86.0,70.3,50.4,2912.6,0
2025-11-29 14:00,M-18,75.6,0.47,101.7,2539,73.6,71.8,54.5,2909.4,0
2025-11-29 14:00,M-19,71.9,0.45,98.5,2464,75.2,68.7,46.0,2906.1,0
2025-11-29 14:00,M-20,71.9,0.48,103.9,2361,72.6,69.5,64.7,2924.6,0
2025-11-29 15:00,M-01,76.8,0.52,101.0,2389,71.7,73.7,58.6,2920.0,0
2025-11-29 15:00,M-02,71.4,0.39,101.6,2388,79.0,70.7,48.0,2915.0,0
2025-11-29 15:00,M-03,76.0,0.38,101.7,2411,71.1,71.1,62.2,2904.6,0
2025-11-29 15:00,M-04,74.8,0.54,104.6,2254,72.7,71.7,46.5,2904.0,0
2025-11-29 15:00,M-05,73.3,0.46,98.9,2473,64.8,69.9,66.2,2896.2,0
2025-11-29 15:00,M-06,70.8,0.35,101.6,2285,80.6,63.7,64.2,2905.9,0
2025-11-29 15:00,M-07,74.1,0.35,102.2,2477,68.4,66.1,52.9,2883.2,0
2025-11-29 15:00,M-08,72.3,0.52,102.5,2381,76.3,65.8,47.4,2933.4,0
2025-11-29 15:00,M-09,64.8,0.41,100.6,2286,79.6,67.0,63.5,2895.8,0
2025-11-29 15:00,M-10,67.5,0.42,101.6,2412,83.8,69.8,53.5,2911.2,0
2025-11-29 15:00,M-11,78.1,0.41,100.5,2341,74.3,71.7,52.1,2918.2,0
2025-11-29 15:00,M-12,71.3,0.62,102.0,2324,85.7,71.5,50.4,2906.6,0
2025-11-29 15:00,M-13,68.9,0.44,102.1,2518,72.9,71.6,61.2,2918.6,0
2025-11-29 15:00,M-14,74.8,0.35,97.1,2529,75.3,68.5,52.6,2923.1,0
2025-11-29 15:00,M-15,75.3,0.48,101.1,2348,80.9,71.2,59.1,2918.9,0
2025-11-29 15:00,M-16,70.7,0.38,99.3,2252,69.5,68.9,64.5,2899.1,0
2025-11-29 15:00,M-17,68.2,0.3,101.1,2389,66.4,68.1,52.2,2926.6,0
2025-11-29 15:00,M-18,69.7,0.48,105.0,2507,73.3,67.7,45.0,2906.6,0
2025-11-29 15:00,M-19,74.8,0.65,101.8,2301,76.8,68.1,58.4,2904.1,0
2025-11-29 15:00,M-20,68.7,0.28,101.2,2299,72.5,72.4,57.8,2910.0,0
2025-11-29 16:00,M-01,74.2,0.53,101.0,2496,80.6,68.7,54.5,2909.3,0
2025-11-29 16:00,M-02,71.5,0.31,98.9,2180,75.6,72.7,50.9,2908.2,0
2025-11-29 16:00,M-03,73.7,0.4,99.0,2272,67.7,65.7,52.2,2912.2,0
2025-11-29 16:00,M-04,75.1,0.39,101.6,2386,82.3,70.7,43.3,2930.2,0
2025-11-29 16:00,M-05,75.0,0.41,101.3,2411,73.8,67.6,48.5,2928.4,0
2025-11-29 16:00,M-06,75.4,0.59,99.0,2562,83.9,67.3,58.6,2906.3,0
2025-11-29 16:00,M-07,70.7,0.5,100.0,2417,74.2,70.7,54.9,2904.3,0
2025-11-29 16:00,M-08,74.9,0.34,100.2,2560,68.2,72.6,67.1,2917.3,0
2025-11-29 16:00,M-09,67.1,0.53,102.5,2173,76.6,73.3,50.4,2903.4,0
2025-11-29 16:00,M-10,70.9,0.47,99.9,2562,71.8,71.9,55.7,2927.7,0
2025-11-29 16:00,M-11,76.2,0.39,102.1,2509,77.3,70.1,55.8,2917.1,0
2025-11-29 16:00,M-12,73.2,0.37,101.5,2357,77.8,69.0,62.7,2913.0,0
2025-11-29 16:00,M-13,78.0,0.54,102.3,2339,78.9,75.3,50.0,2905.0,0
2025-11-29 16:00,M-14,69.7,0.47,103.1,2463,74.6,64.8,70.5,2912.6,0
2025-11-29 16:00,M-15,72.5,0.52,100.4,2566,76.3,75.6,43.6,2919.8,0
2025-11-29 16:00,M-16,71.9,0.34,98.8,2479,75.6,69.2,72.1,2924.5,0
2025-11-29 16:00,M-17,69.6,0.51,95.1,2297,77.5,74.2,53.1,2913.1,0
2025-11-29 16:00,M-18,76.6,0.56,102.4,2492,84.5,64.3,63.2,2921.2,0
2025-11-29 16:00,M-19,69.4,0.29,102.6,2580,69.2,69.9,53.5,2932.9,0
2025-11-29 16:00,M-20,69.8,0.44,100.9,2550,64.3,68.3,52.3,2923.8,0
2025-11-29 17:00,M-01,83.0,1.27,114.3,3169,102.6,81.9,54.7,2915.3,0
2025-11-29 17:00,M-02,72.0,0.48,98.3,2534,71.5,69.8,48.6,2898.4,0
2025-11-29 17:00,M-03,72.1,0.47,102.9,2362,74.5,72.3,49.6,2914.1,0
2025-11-29 17:00,M-04,74.0,0.65,100.4,2256,70.4,65.7,60.7,2920.6,0
2025-11-29 17:00,M-05,71.0,0.6,99.8,2275,65.3,72.6,62.7,2915.4,0
2025-11-29 17:00,M-06,71.0,0.32,100.4,2498,71.5,73.0,50.7,2910.8,0
2025-11-29 17:00,M-07,72.2,0.47,102.1,2268,80.5,75.4,68.2,2916.4,0
2025-11-29 17:00,M-08,71.4,0.47,102.3,2325,73.5,68.2,56.1,2917.6,0
2025-11-29 17:00,M-09,71.7,0.34,101.3,2406,72.2,71.8,61.6,2917.3,0
2025-11-29 17:00,M-10,71.3,0.44,104.7,2330,71.8,71.1,57.0,2906.8,0
2025-11-29 17:00,M-11,69.1,0.32,99.2,2437,80.5,71.2,53.4,2919.3,0
2025-11-29 17:00,M-12,67.6,0.47,97.7,2569,75.7,72.0,51.8,2908.4,0
2025-11-29 17:00,M-13,73.9,0.47,100.4,2501,77.3,72.2,64.4,2912.1,0
2025-11-29 17:00,M-14,72.4,0.57,99.4,2266,77.3,69.8,71.7,2915.0,0
2025-11-29 17:00,M-15,72.4,0.71,99.5,2382,78.8,73.1,50.6,2932.2,0
2025-11-29 17:00,M-16,70.5,0.32,103.2,2349,87.4,71.0,73.6,2915.3,0
2025-11-29 17:00,M-17,72.8,0.5,103.5,2508,70.5,71.9,43.7,2909.7,0
2025-11-29 17:00,M-18,74.7,0.43,100.5,2257,82.5,70.5,40.7,2910.3,0
2025-11-29 17:00,M-19,72.4,0.55,96.9,2269,61.5,71.0,44.5,2913.2,0
2025-11-29 17:00,M-20,72.8,0.54,100.6,2226,78.3,71.7,58.5,2916.8,0
2025-11-29 18:00,M-01,82.6,0.59,113.7,2573,96.9,83.6,63.1,2913.5,0
2025-11-29 18:00,M-02,72.8,0.47,102.2,2411,73.1,68.9,56.3,2899.9,0
2025-11-29 18:00,M-03,72.3,0.42,100.4,2491,69.0,70.5,56.0,2900.7,0
2025-11-29 18:00,M-04,71.8,0.44,101.6,2389,78.9,73.3,59.1,2916.7,0
2025-11-29 18:00,M-05,72.8,0.37,101.3,2373,73.9,69.1,55.3,2918.4,0
2025-11-29 18:00,M-06,71.1,0.36,104.1,2530,72.3,71.8,59.7,2926.8,0
2025-11-29 18:00,M-07,69.6,0.5,102.5,2400,66.2,72.6,51.5,2907.1,0
2025-11-29 18:00,M-08,71.2,0.63,102.6,2424,77.8,70.3,44.3,2915.9,0
2025-11-29 18:00,M-09,71.5,0.36,100.9,2287,81.4,71.1,54.4,2910.1,0
2025-11-29 18:00,M-10,70.5,0.45,101.5,2435,76.9,71.3,59.7,2930.2,0
2025-11-29 18:00,M-11,76.4,0.35,104.8,2391,83.2,73.8,48.4,2910.6,0
2025-11-29 18:00,M-12,71.4,0.45,103.2,2293,66.5,68.4,58.6,2931.9,0
2025-11-29 18:00,M-13,70.6,0.61,102.3,2363,69.1,74.7,29.8,2900.4,0
2025-11-29 18:00,M-14,72.1,0.62,101.7,2385,66.7,65.9,59.7,2909.1,0
2025-11-29 18:00,M-15,67.0,0.45,99.7,2493,68.3,72.6,53.7,2925.4,0
2025-11-29 18:00,M-16,71.8,0.49,100.1,2484,78.1,71.6,65.3,2917.4,0
2025-11-29 18:00,M-17,65.9,0.45,102.3,2254,75.7,64.5,47.3,2911.8,0
2025-11-29 18:00,M-18,72.0,0.61,99.8,2395,78.7,71.6,65.0,2897.1,0
2025-11-29 18:00,M-19,75.8,0.29,100.3,2453,67.0,71.3,36.1,2907.8,0
2025-11-29 18:00,M-20,67.3,0.39,99.8,2329,69.5,73.2,60.7,2918.5,0
2025-11-29 19:00,M-01,78.1,0.96,108.6,2660,104.3,89.0,55.3,2908.3,0
2025-11-29 19:00,M-02,68.3,0.5,97.7,2323,71.7,68.3,54.2,2918.4,0
2025-11-29 19:00,M-03,68.7,0.3,98.7,2405,83.3,68.5,69.8,2912.2,0
2025-11-29 19:00,M-04,68.6,0.49,96.7,2409,67.1,73.0,56.2,2929.9,0
2025-11-29 19:00,M-05,68.5,0.32,98.8,2485,74.1,70.5,55.0,2915.7,0
2025-11-29 19:00,M-06,75.2,0.53,99.8,2542,75.8,70.5,61.3,2906.3,0
2025-11-29 19:00,M-07,68.6,0.65,102.0,2492,77.5,72.1,56.0,2911.8,0
2025-11-29 19:00,M-08,71.9,0.51,102.2,2488,82.3,67.5,45.4,2913.6,0
2025-11-29 19:00,M-09,68.7,0.38,98.6,2260,76.1,71.4,58.5,2925.3,0
2025-11-29 19:00,M-10,79.1,0.34,96.9,2504,73.5,73.5,44.5,2924.7,0
2025-11-29 19:00,M-11,77.1,0.57,104.5,2309,78.5,66.1,57.2,2916.0,0
2025-11-29 19:00,M-12,68.5,0.35,101.6,2502,75.6,68.7,58.3,2896.0,0
2025-11-29 19:00,M-13,71.6,0.38,104.2,2265,72.6,71.5,59.1,2924.5,0
2025-11-29 19:00,M-14,72.7,0.4,97.7,2604,81.1,68.2,62.1,2909.0,0
2025-11-29 19:00,M-15,71.7,0.52,98.3,2333,70.3,69.3,57.8,2914.1,0
2025-11-29 19:00,M-16,75.6,0.55,98.9,2391,75.7,75.1,45.4,2915.7,0
2025-11-29 19:00,M-17,67.9,0.39,102.1,2423,78.9,72.7,48.6,2902.3,0
2025-11-29 19:00,M-18,71.8,0.43,104.6,2389,84.7,70.3,57.1,2908.8,0
2025-11-29 19:00,M-19,65.6,0.55,101.4,2389,82.9,70.7,69.5,2932.5,0
2025-11-29 19:00,M-20,70.7,0.48,98.8,2636,64.5,71.9,41.7,2906.6,0
2025-11-29 20:00,M-01,86.6,1.12,108.7,2999,106.8,88.7,64.9,2919.0,0
2025-11-29 20:00,M-02,72.1,0.39,101.7,2452,72.9,76.8,57.0,2917.6,0
2025-11-29 20:00,M-03,77.5,0.39,101.2,2336,65.8,67.7,44.2,2930.0,0
2025-11-29 20:00,M-04,75.0,0.45,102.2,2215,75.1,68.6,49.3,2900.1,0
2025-11-29 20:00,M-05,69.6,0.52,101.8,2337,72.1,74.9,41.5,2903.6,0
2025-11-29 20:00,M-06,68.3,0.37,96.9,2325,77.3,69.9,66.7,2920.9,0
2025-11-29 20:00,M-07,66.4,0.53,97.9,2409,73.9,70.8,65.9,2902.3,0
2025-11-29 20:00,M-08,77.5,0.63,102.1,2534,68.2,62.6,56.2,2905.6,0
2025-11-29 20:00,M-09,70.4,0.33,103.5,2202,70.1,68.3,68.2,2917.1,0
2025-11-29 20:00,M-10,71.2,0.46,101.5,2515,79.6,67.9,38.4,2921.2,0
2025-11-29 20:00,M-11,68.8,0.39,101.7,2355,67.5,67.4,58.1,2911.3,0
2025-11-29 20:00,M-12,71.8,0.6,100.6,2513,79.7,72.7,61.5,2906.0,0
2025-11-29 20:00,M-13,71.4,0.33,102.0,2366,75.5,67.0,64.8,2909.0,0
2025-11-29 20:00,M-14,71.2,0.43,102.6,2483,73.0,67.4,58.7,2933.4,0
2025-11-29 20:00,M-15,74.2,0.39,101.9,2277,69.3,65.6,55.3,2924.2,0
2025-11-29 20:00,M-16,68.7,0.39,99.8,2426,75.0,67.2,59.6,2913.1,0
2025-11-29 20:00,M-17,70.4,0.42,99.6,2473,75.8,78.5,57.6,2925.5,0
2025-11-29 20:00,M-18,71.9,0.4,102.0,2308,69.8,65.1,52.7,2915.2,0
2025-11-29 20:00,M-19,74.5,0.29,101.7,2505,65.2,67.9,64.2,2909.8,0
2025-11-29 20:00,M-20,68.8,0.5,102.9,2297,74.9,65.5,49.9,2909.5,0
2025-11-29 21:00,M-01,80.9,1.02,108.2,2992,98.4,76.8,60.8,2926.8,0
2025-11-29 21:00,M-02,71.9,0.49,99.5,2307,69.4,68.8,64.5,2916.4,0
2025-11-29 21:00,M-03,75.3,0.38,103.5,2612,72.5,69.9,51.6,2925.5,0
2025-11-29 21:00,M-04,70.7,0.43,101.5,2377,71.4,69.0,64.3,2938.1,0
2025-11-29 21:00,M-05,73.4,0.27,100.0,2282,77.7,68.6,35.9,2915.1,0
2025-11-29 21:00,M-06,67.3,0.48,101.7,2356,72.3,69.6,46.3,2922.3,0
2025-11-29 21:00,M-07,72.5,0.39,104.0,2318,74.9,64.7,59.1,2905.1,0
2025-11-29 21:00,M-08,72.3,0.49,104.2,2510,77.7,69.9,46.8,2922.7,0
2025-11-29 21:00,M-09,67.7,0.41,100.1,2512,73.8,66.0,61.4,2918.5,0
2025-11-29 21:00,M-10,71.4,0.29,106.4,2490,82.1,70.0,58.8,2926.0,0
2025-11-29 21:00,M-11,70.5,0.53,100.8,2587,84.3,67.2,68.2,2912.2,0
2025-11-29 21:00,M-12,77.3,0.37,104.8,2363,72.5,69.1,56.3,2925.8,0
2025-11-29 21:00,M-13,70.7,0.36,103.6,2389,74.6,71.3,49.7,2911.5,0
2025-11-29 21:00,M-14,74.9,0.64,100.7,2306,78.6,68.5,60.5,2901.8,0
2025-11-29 21:00,M-15,77.8,0.51,100.3,2380,79.6,76.9,71.7,2917.9,0
2025-11-29 21:00,M-16,76.8,0.42,101.1,2390,85.4,71.2,70.7,2906.1,0
2025-11-29 21:00,M-17,65.4,0.54,100.9,2456,78.6,70.0,59.1,2911.0,0
2025-11-29 21:00,M-18,67.1,0.48,97.4,2562,76.6,73.3,61.9,2914.2,0
2025-11-29 21:00,M-19,71.1,0.4,98.9,2334,74.8,72.7,55.2,2918.4,0
2025-11-29 21:00,M-20,66.9,0.47,104.3,2470,72.5,72.7,50.4,2891.4,0
2025-11-29 22:00,M-01,81.9,1.22,111.5,2926,98.0,80.1,50.8,2920.0,0
2025-11-29 22:00,M-02,75.6,0.25,98.5,2335,84.8,68.8,51.2,2925.5,0
2025-11-29 22:00,M-03,77.0,0.72,101.4,2557,76.5,72.1,51.7,2926.2,0
2025-11-29 22:00,M-04,71.2,0.4,101.7,2443,82.5,67.6,67.2,2928.7,0
2025-11-29 22:00,M-05,72.6,0.49,101.2,2372,75.1,67.8,52.1,2908.1,0
2025-11-29 22:00,M-06,71.7,0.42,103.3,2445,84.3,72.9,54.1,2912.6,0
2025-11-29 22:00,M-07,74.6,0.43,98.8,2441,76.7,66.5,71.7,2919.2,0
2025-11-29 22:00,M-08,68.1,0.58,101.0,2550,79.4,65.6,59.1,2909.2,0
2025-11-29 22:00,M-09,70.2,0.57,98.6,2386,72.2,70.2,63.5,2914.5,0
2025-11-29 22:00,M-10,67.3,0.46,101.3,2394,72.9,75.2,63.0,2912.5,0
2025-11-29 22:00,M-11,70.2,0.49,102.1,2321,66.0,70.9,55.4,2914.6,0
2025-11-29 22:00,M-12,69.3,0.36,101.3,2560,72.5,73.5,64.6,2921.6,0
2025-11-29 22:00,M-13,65.4,0.46,100.0,2495,76.9,70.0,51.7,2914.8,0
2025-11-29 22:00,M-14,73.7,0.39,99.0,2349,72.7,73.9,53.6,2924.3,0
2025-11-29 22:00,M-15,71.4,0.49,100.4,2430,71.3,69.9,60.5,2920.0,0
2025-11-29 22:00,M-16,73.0,0.57,103.2,2255,76.0,72.0,53.3,2937.2,0
2025-11-29 22:00,M-17,74.4,0.43,97.8,2406,72.2,68.9,57.6,2922.0,0
2025-11-29 22:00,M-18,71.4,0.52,105.0,2565,82.4,69.6,48.9,2912.2,0
2025-11-29 22:00,M-19,76.1,0.39,100.6,2503,68.1,74.8,48.2,2918.7,0
2025-11-29 22:00,M-20,70.8,0.55,102.9,2444,75.5,70.5,82.5,2919.5,0
2025-11-29 23:00,M-01,91.9,0.71,115.0,2549,107.2,84.3,65.5,2914.9,0
2025-11-29 23:00,M-02,71.9,0.35,101.1,2508,78.4,71.4,62.5,2908.5,0
2025-11-29 23:00,M-03,72.7,0.61,104.9,2364,67.2,69.1,56.8,2903.2,0
2025-11-29 23:00,M-04,66.0,0.31,103.1,2479,73.5,68.1,54.0,2901.3,0
2025-11-29 23:00,M-05,74.4,0.47,102.0,2643,62.7,72.7,63.1,2902.1,0
2025-11-29 23:00,M-06,70.6,0.51,100.6,2304,73.2,68.3,64.3,2933.0,0
2025-11-29 23:00,M-07,71.3,0.6,100.4,2301,79.3,70.5,40.3,2918.8,0
2025-11-29 23:00,M-08,73.2,0.45,104.2,2478,73.6,65.2,61.2,2909.7,0
2025-11-29 23:00,M-09,70.8,0.22,97.7,2338,71.1,68.8,51.7,2909.2,0
2025-11-29 23:00,M-10,71.5,0.37,98.9,2504,74.6,70.8,74.2,2910.2,0
2025-11-29 23:00,M-11,75.7,0.52,104.9,2419,76.8,72.9,66.1,2905.2,0
2025-11-29 23:00,M-12,77.6,0.48,96.8,2426,84.7,72.9,59.3,2916.8,0
2025-11-29 23:00,M-13,71.5,0.66,100.0,2407,70.5,67.5,58.7,2902.8,0
2025-11-29 23:00,M-14,68.7,0.52,100.4,2383,69.8,66.6,60.0,2914.5,0
2025-11-29 23:00,M-15,71.0,0.41,102.3,2483,74.1,74.5,60.5,2911.1,0
2025-11-29 23:00,M-16,71.9,0.56,98.4,2329,68.3,66.7,76.7,2918.9,0
2025-11-29 23:00,M-17,69.8,0.44,100.8,2330,75.2,66.4,53.7,2902.5,0
2025-11-29 23:00,M-18,67.3,0.39,100.8,2503,76.6,71.2,67.0,2920.5,0
2025-11-29 23:00,M-19,70.9,0.6,102.4,2309,73.2,70.8,56.5,2927.1,0
2025-11-29 23:00,M-20,73.3,0.38,99.5,2146,67.9,66.5,50.2,2916.0,0
2025-11-30 00:00,M-01,78.8,0.78,107.3,3060,92.9,90.9,46.0,2927.4,0
2025-11-30 00:00,M-02,71.5,0.36,99.6,2455,72.4,68.6,44.7,2922.1,0
2025-11-30 00:00,M-03,76.9,0.4,102.3,2328,73.3,69.1,58.0,2932.4,0
2025-11-30 00:00,M-04,70.6,0.51,99.3,2251,79.1,62.7,53.4,2922.9,0
2025-11-30 00:00,M-05,70.4,0.53,101.2,2519,78.1,63.5,46.1,2918.4,0
